,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
1,1,0,0,1,0,1,170
0,0,1,0,1,0,1,171
1,1,0,0,1,0,1,171
0,0,1,0,1,0,1,172
1,1,0,0,1,0,1,172
0,0,1,0,1,0,1,173
1,1,0,0,1,0,1,173
0,0,1,0,1,0,1,174
1,1,0,0,1,0,1,174
0,0,1,0,1,0,1,175
1,1,1,0,2,0,2,175
2,2,0,0,2,0,2,175
0,0,1,0,1,0,1,176
1,1,1,0,2,0,2,176
2,2,0,0,2,0,2,176
0,0,1,0,1,0,1,177
1,1,1,0,2,0,2,177
2,2,2,0,4,0,4,177
3,3,2,0,6,0,6,177
4,4,4,0,10,0,10,177
5,5,4,0,14,0,14,177
6,6,1,3,15,3,18,177
7,7,0,4,15,7,22,177
8,8,0,1,15,8,23,177
9,9,0,0,15,8,23,177
0,0,1,0,1,0,1,178
1,1,0,0,1,0,1,178
0,0,1,0,1,0,1,179
1,1,0,0,1,0,1,179
0,0,1,0,1,0,1,180
1,1,0,0,1,0,1,180
0,0,1,0,1,0,1,181
1,1,0,0,1,0,1,181
0,0,1,0,1,0,1,182
1,1,0,0,1,0,1,182
0,0,1,0,1,0,1,183
1,1,1,0,2,0,2,183
2,2,0,0,2,0,2,183
0,0,1,0,1,0,1,184
1,1,0,1,1,1,2,184
2,2,0,0,1,1,2,184
0,0,1,0,1,0,1,185
1,1,1,0,2,0,2,185
2,2,0,0,2,0,2,185
0,0,1,0,1,0,1,186
1,1,0,0,1,0,1,186
0,0,1,0,1,0,1,187
1,1,1,0,2,0,2,187
2,2,3,0,5,0,5,187
3,3,4,1,9,1,10,187
4,4,4,1,13,2,15,187
5,5,2,1,15,3,18,187
6,6,1,1,16,4,20,187
7,7,4,0,20,4,24,187
8,8,1,0,21,4,25,187
9,9,0,0,21,4,25,187
0,0,1,0,1,0,1,188
1,1,0,0,1,0,1,188
0,0,1,0,1,0,1,189
1,1,1,0,2,0,2,189
2,2,1,0,3,0,3,189
3,3,0,0,3,0,3,189
0,0,1,0,1,0,1,190
1,1,0,1,1,1,2,190
2,2,1,0,2,1,3,190
3,3,0,0,2,1,3,190
0,0,1,0,1,0,1,191
1,1,1,0,2,0,2,191
2,2,0,0,2,0,2,191
0,0,1,0,1,0,1,192
1,1,0,0,1,0,1,192
0,0,1,0,1,0,1,193
1,1,0,1,1,1,2,193
2,2,0,3,1,4,5,193
3,3,0,4,1,8,9,193
4,4,1,7,2,15,17,193
5,5,2,4,4,19,23,193
6,6,2,1,6,20,26,193
7,7,1,2,7,22,29,193
8,8,1,3,8,25,33,193
9,9,1,6,9,31,40,193
10,10,2,7,11,38,49,193
11,11,5,7,16,45,61,193
12,12,4,4,20,49,69,193
13,13,5,3,25,52,77,193
14,14,3,6,28,58,86,193
15,15,3,5,31,63,94,193
16,16,2,4,33,67,100,193
17,17,2,2,35,69,104,193
18,18,1,0,36,69,105,193
19,19,0,0,36,69,105,193
0,0,1,0,1,0,1,194
1,1,3,0,4,0,4,194
2,2,2,0,6,0,6,194
3,3,1,1,7,1,8,194
4,4,0,0,7,1,8,194
0,0,1,0,1,0,1,195
1,1,0,0,1,0,1,195
0,0,1,0,1,0,1,196
1,1,0,0,1,0,1,196
0,0,1,0,1,0,1,197
1,1,1,0,2,0,2,197
2,2,0,0,2,0,2,197
0,0,1,0,1,0,1,198
1,1,0,0,1,0,1,198
0,0,1,0,1,0,1,199
1,1,0,0,1,0,1,199
0,0,1,0,1,0,1,200
1,1,0,0,1,0,1,200
0,0,1,0,1,0,1,201
1,1,0,0,1,0,1,201
0,0,1,0,1,0,1,202
1,1,2,0,3,0,3,202
2,2,2,0,5,0,5,202
3,3,0,1,5,1,6,202
4,4,0,1,5,2,7,202
5,5,0,1,5,3,8,202
6,6,1,1,6,4,10,202
7,7,1,0,7,4,11,202
8,8,0,0,7,4,11,202
0,0,1,0,1,0,1,203
1,1,2,1,3,1,4,203
2,2,0,1,3,2,5,203
3,3,0,1,3,3,6,203
4,4,1,1,4,4,8,203
5,5,0,1,4,5,9,203
6,6,1,0,5,5,10,203
7,7,0,0,5,5,10,203
0,0,1,0,1,0,1,204
1,1,0,0,1,0,1,204
0,0,1,0,1,0,1,205
1,1,0,0,1,0,1,205
0,0,1,0,1,0,1,206
1,1,0,0,1,0,1,206
0,0,1,0,1,0,1,207
1,1,1,0,2,0,2,207
2,2,0,0,2,0,2,207
0,0,1,0,1,0,1,208
1,1,0,0,1,0,1,208
0,0,1,0,1,0,1,209
1,1,0,0,1,0,1,209
0,0,1,0,1,0,1,210
1,1,1,0,2,0,2,210
2,2,0,0,2,0,2,210
0,0,1,0,1,0,1,211
1,1,0,0,1,0,1,211
0,0,1,0,1,0,1,212
1,1,1,0,2,0,2,212
2,2,1,0,3,0,3,212
3,3,1,0,4,0,4,212
4,4,1,0,5,0,5,212
5,5,0,0,5,0,5,212
0,0,1,0,1,0,1,213
1,1,0,0,1,0,1,213
0,0,1,0,1,0,1,214
1,1,0,1,1,1,2,214
2,2,0,0,1,1,2,214
0,0,1,0,1,0,1,215
1,1,0,0,1,0,1,215
0,0,1,0,1,0,1,216
1,1,0,0,1,0,1,216
0,0,1,0,1,0,1,217
1,1,1,0,2,0,2,217
2,2,0,0,2,0,2,217
0,0,1,0,1,0,1,218
1,1,0,0,1,0,1,218
0,0,1,0,1,0,1,219
1,1,0,1,1,1,2,219
2,2,1,0,2,1,3,219
3,3,4,1,6,2,8,219
4,4,4,5,10,7,17,219
5,5,3,5,13,12,25,219
6,6,1,8,14,20,34,219
7,7,0,7,14,27,41,219
8,8,2,4,16,31,47,219
9,9,0,2,16,33,49,219
10,10,0,0,16,33,49,219
0,0,1,0,1,0,1,220
1,1,1,0,2,0,2,220
2,2,2,0,4,0,4,220
3,3,0,0,4,0,4,220
0,0,1,0,1,0,1,221
1,1,2,0,3,0,3,221
2,2,0,0,3,0,3,221
0,0,1,0,1,0,1,222
1,1,1,0,2,0,2,222
2,2,1,0,3,0,3,222
3,3,0,0,3,0,3,222
0,0,1,0,1,0,1,223
1,1,1,0,2,0,2,223
2,2,0,1,2,1,3,223
3,3,0,3,2,4,6,223
4,4,0,2,2,6,8,223
5,5,0,1,2,7,9,223
6,6,1,0,3,7,10,223
7,7,1,0,4,7,11,223
8,8,0,0,4,7,11,223
0,0,1,0,1,0,1,224
1,1,1,0,2,0,2,224
2,2,0,0,2,0,2,224
0,0,1,0,1,0,1,225
1,1,1,0,2,0,2,225
2,2,2,0,4,0,4,225
3,3,2,1,6,1,7,225
4,4,1,0,7,1,8,225
5,5,1,0,8,1,9,225
6,6,1,0,9,1,10,225
7,7,1,0,10,1,11,225
8,8,0,0,10,1,11,225
0,0,1,0,1,0,1,226
1,1,3,0,4,0,4,226
2,2,2,0,6,0,6,226
3,3,1,1,7,1,8,226
4,4,1,0,8,1,9,226
5,5,2,0,10,1,11,226
6,6,1,1,11,2,13,226
7,7,1,1,12,3,15,226
8,8,0,1,12,4,16,226
9,9,0,2,12,6,18,226
10,10,0,2,12,8,20,226
11,11,1,1,13,9,22,226
12,12,2,2,15,11,26,226
13,13,2,1,17,12,29,226
14,14,3,1,20,13,33,226
15,15,5,1,25,14,39,226
16,16,1,1,26,15,41,226
17,17,1,0,27,15,42,226
18,18,0,1,27,16,43,226
19,19,0,1,27,17,44,226
20,20,0,1,27,18,45,226
21,21,0,1,27,19,46,226
22,22,0,1,27,20,47,226
23,23,0,1,27,21,48,226
24,24,0,0,27,21,48,226
0,0,1,0,1,0,1,227
1,1,0,1,1,1,2,227
2,2,0,1,1,2,3,227
3,3,0,1,1,3,4,227
4,4,0,0,1,3,4,227
0,0,1,0,1,0,1,228
1,1,2,1,3,1,4,228
2,2,1,2,4,3,7,228
3,3,3,1,7,4,11,228
4,4,3,0,10,4,14,228
5,5,0,0,10,4,14,228
0,0,1,0,1,0,1,229
1,1,0,0,1,0,1,229
0,0,1,0,1,0,1,230
1,1,1,0,2,0,2,230
2,2,1,0,3,0,3,230
3,3,0,0,3,0,3,230
0,0,1,0,1,0,1,231
1,1,1,0,2,0,2,231
2,2,0,0,2,0,2,231
0,0,1,0,1,0,1,232
1,1,1,0,2,0,2,232
2,2,0,0,2,0,2,232
0,0,1,0,1,0,1,233
1,1,0,0,1,0,1,233
0,0,1,0,1,0,1,234
1,1,1,0,2,0,2,234
2,2,0,0,2,0,2,234
0,0,1,0,1,0,1,235
1,1,1,0,2,0,2,235
2,2,1,1,3,1,4,235
3,3,2,1,5,2,7,235
4,4,2,0,7,2,9,235
5,5,0,0,7,2,9,235
0,0,1,0,1,0,1,236
1,1,1,1,2,1,3,236
2,2,1,2,3,3,6,236
3,3,0,0,3,3,6,236
0,0,1,0,1,0,1,237
1,1,0,0,1,0,1,237
0,0,1,0,1,0,1,238
1,1,0,0,1,0,1,238
0,0,1,0,1,0,1,239
1,1,1,0,2,0,2,239
2,2,0,0,2,0,2,239
0,0,1,0,1,0,1,240
1,1,0,0,1,0,1,240
0,0,1,0,1,0,1,241
1,1,0,0,1,0,1,241
0,0,1,0,1,0,1,242
1,1,1,1,2,1,3,242
2,2,1,1,3,2,5,242
3,3,1,0,4,2,6,242
4,4,0,1,4,3,7,242
5,5,0,3,4,6,10,242
6,6,0,3,4,9,13,242
7,7,1,1,5,10,15,242
8,8,0,2,5,12,17,242
9,9,0,2,5,14,19,242
10,10,2,1,7,15,22,242
11,11,0,1,7,16,23,242
12,12,0,0,7,16,23,242
0,0,1,0,1,0,1,243
1,1,0,1,1,1,2,243
2,2,1,0,2,1,3,243
3,3,3,0,5,1,6,243
4,4,0,0,5,1,6,243
0,0,1,0,1,0,1,244
1,1,0,0,1,0,1,244
0,0,1,0,1,0,1,245
1,1,1,0,2,0,2,245
2,2,2,0,4,0,4,245
3,3,1,0,5,0,5,245
4,4,1,0,6,0,6,245
5,5,0,0,6,0,6,245
0,0,1,0,1,0,1,246
1,1,1,0,2,0,2,246
2,2,0,0,2,0,2,246
0,0,1,0,1,0,1,247
1,1,0,0,1,0,1,247
0,0,1,0,1,0,1,248
1,1,0,0,1,0,1,248
0,0,1,0,1,0,1,249
1,1,2,0,3,0,3,249
2,2,2,2,5,2,7,249
3,3,2,3,7,5,12,249
4,4,2,2,9,7,16,249
5,5,3,0,12,7,19,249
6,6,0,1,12,8,20,249
7,7,0,0,12,8,20,249
0,0,1,0,1,0,1,250
1,1,0,0,1,0,1,250
0,0,1,0,1,0,1,251
1,1,8,0,9,0,9,251
2,2,10,1,19,1,20,251
3,3,4,5,23,6,29,251
4,4,6,4,29,10,39,251
5,5,4,5,33,15,48,251
6,6,3,2,36,17,53,251
7,7,2,2,38,19,57,251
8,8,1,7,39,26,65,251
9,9,2,4,41,30,71,251
10,10,0,3,41,33,74,251
11,11,1,2,42,35,77,251
12,12,3,3,45,38,83,251
13,13,1,2,46,40,86,251
14,14,1,1,47,41,88,251
15,15,2,1,49,42,91,251
16,16,2,2,51,44,95,251
17,17,2,1,53,45,98,251
18,18,4,1,57,46,103,251
19,19,4,3,61,49,110,251
20,20,5,8,66,57,123,251
21,21,4,4,70,61,131,251
22,22,4,4,74,65,139,251
23,23,5,1,79,66,145,251
24,24,4,2,83,68,151,251
25,25,4,1,87,69,156,251
26,26,0,4,87,73,160,251
27,27,1,2,88,75,163,251
28,28,2,3,90,78,168,251
29,29,2,4,92,82,174,251
30,30,1,3,93,85,178,251
31,31,2,3,95,88,183,251
32,32,2,4,97,92,189,251
33,33,8,3,105,95,200,251
34,34,7,2,112,97,209,251
35,35,12,3,124,100,224,251
36,36,10,3,134,103,237,251
37,37,10,6,144,109,253,251
38,38,11,8,155,117,272,251
39,39,7,6,162,123,285,251
40,40,7,9,169,132,301,251
41,41,10,2,179,134,313,251
42,42,10,3,189,137,326,251
43,43,3,3,192,140,332,251
44,44,1,0,193,140,333,251
45,45,1,1,194,141,335,251
46,46,2,3,196,144,340,251
47,47,2,3,198,147,345,251
48,48,2,2,200,149,349,251
49,49,1,2,201,151,352,251
50,50,1,3,202,154,356,251
51,51,2,4,204,158,362,251
52,52,2,6,206,164,370,251
53,53,2,2,208,166,374,251
54,54,4,2,212,168,380,251
55,55,3,0,215,168,383,251
56,56,2,2,217,170,387,251
57,57,5,8,222,178,400,251
58,58,2,4,224,182,406,251
59,59,1,3,225,185,410,251
60,60,0,3,225,188,413,251
61,61,0,4,225,192,417,251
62,62,1,5,226,197,423,251
63,63,3,3,229,200,429,251
64,64,5,3,234,203,437,251
65,65,4,4,238,207,445,251
66,66,1,5,239,212,451,251
67,67,2,2,241,214,455,251
68,68,0,2,241,216,457,251
69,69,1,0,242,216,458,251
70,70,3,0,245,216,461,251
71,71,1,1,246,217,463,251
72,72,1,0,247,217,464,251
73,73,0,1,247,218,465,251
74,74,0,0,247,218,465,251
0,0,1,0,1,0,1,252
1,1,0,0,1,0,1,252
0,0,1,0,1,0,1,253
1,1,0,1,1,1,2,253
2,2,0,1,1,2,3,253
3,3,1,2,2,4,6,253
4,4,1,0,3,4,7,253
5,5,1,0,4,4,8,253
6,6,1,0,5,4,9,253
7,7,2,0,7,4,11,253
8,8,1,0,8,4,12,253
9,9,2,0,10,4,14,253
10,10,2,0,12,4,16,253
11,11,1,1,13,5,18,253
12,12,1,1,14,6,20,253
13,13,0,0,14,6,20,253
0,0,1,0,1,0,1,254
1,1,2,0,3,0,3,254
2,2,3,0,6,0,6,254
3,3,2,1,8,1,9,254
4,4,3,1,11,2,13,254
5,5,2,1,13,3,16,254
6,6,2,0,15,3,18,254
7,7,0,0,15,3,18,254
0,0,1,0,1,0,1,255
1,1,1,0,2,0,2,255
2,2,1,0,3,0,3,255
3,3,0,0,3,0,3,255
0,0,1,0,1,0,1,256
1,1,0,0,1,0,1,256
0,0,1,0,1,0,1,257
1,1,0,1,1,1,2,257
2,2,0,1,1,2,3,257
3,3,0,2,1,4,5,257
4,4,1,1,2,5,7,257
5,5,1,3,3,8,11,257
6,6,4,2,7,10,17,257
7,7,3,0,10,10,20,257
8,8,1,1,11,11,22,257
9,9,2,0,13,11,24,257
10,10,1,1,14,12,26,257
11,11,1,2,15,14,29,257
12,12,2,0,17,14,31,257
13,13,3,1,20,15,35,257
14,14,2,0,22,15,37,257
15,15,2,1,24,16,40,257
16,16,0,1,24,17,41,257
17,17,0,0,24,17,41,257
0,0,1,0,1,0,1,258
1,1,0,0,1,0,1,258
0,0,1,0,1,0,1,259
1,1,1,0,2,0,2,259
2,2,0,0,2,0,2,259
0,0,1,0,1,0,1,260
1,1,0,0,1,0,1,260
0,0,1,0,1,0,1,261
1,1,0,0,1,0,1,261
0,0,1,0,1,0,1,262
1,1,1,0,2,0,2,262
2,2,1,0,3,0,3,262
3,3,0,0,3,0,3,262
0,0,1,0,1,0,1,263
1,1,2,0,3,0,3,263
2,2,4,0,7,0,7,263
3,3,2,0,9,0,9,263
4,4,1,0,10,0,10,263
5,5,1,0,11,0,11,263
6,6,1,1,12,1,13,263
7,7,0,0,12,1,13,263
0,0,1,0,1,0,1,264
1,1,1,1,2,1,3,264
2,2,1,1,3,2,5,264
3,3,0,2,3,4,7,264
4,4,1,1,4,5,9,264
5,5,0,2,4,7,11,264
6,6,0,0,4,7,11,264
0,0,1,0,1,0,1,265
1,1,0,0,1,0,1,265
0,0,1,0,1,0,1,266
1,1,0,0,1,0,1,266
0,0,1,0,1,0,1,267
1,1,2,0,3,0,3,267
2,2,2,1,5,1,6,267
3,3,2,1,7,2,9,267
4,4,3,0,10,2,12,267
5,5,2,3,12,5,17,267
6,6,1,1,13,6,19,267
7,7,0,3,13,9,22,267
8,8,1,3,14,12,26,267
9,9,1,0,15,12,27,267
10,10,1,0,16,12,28,267
11,11,1,2,17,14,31,267
12,12,0,0,17,14,31,267
0,0,1,0,1,0,1,268
1,1,2,1,3,1,4,268
2,2,4,1,7,2,9,268
3,3,6,2,13,4,17,268
4,4,3,1,16,5,21,268
5,5,1,4,17,9,26,268
6,6,1,3,18,12,30,268
7,7,1,1,19,13,32,268
8,8,0,0,19,13,32,268
0,0,1,0,1,0,1,269
1,1,1,0,2,0,2,269
2,2,2,1,4,1,5,269
3,3,2,0,6,1,7,269
4,4,2,0,8,1,9,269
5,5,2,0,10,1,11,269
6,6,1,0,11,1,12,269
7,7,0,0,11,1,12,269
0,0,1,0,1,0,1,270
1,1,0,0,1,0,1,270
0,0,1,0,1,0,1,271
1,1,0,1,1,1,2,271
2,2,0,0,1,1,2,271
0,0,1,0,1,0,1,272
1,1,2,0,3,0,3,272
2,2,0,0,3,0,3,272
0,0,1,0,1,0,1,273
1,1,0,0,1,0,1,273
0,0,1,0,1,0,1,274
1,1,1,0,2,0,2,274
2,2,0,0,2,0,2,274
0,0,1,0,1,0,1,275
1,1,0,0,1,0,1,275
0,0,1,0,1,0,1,276
1,1,0,0,1,0,1,276
0,0,1,0,1,0,1,277
1,1,2,0,3,0,3,277
2,2,1,1,4,1,5,277
3,3,1,2,5,3,8,277
4,4,1,1,6,4,10,277
5,5,2,0,8,4,12,277
6,6,1,1,9,5,14,277
7,7,0,2,9,7,16,277
8,8,0,1,9,8,17,277
9,9,0,0,9,8,17,277
0,0,1,0,1,0,1,278
1,1,1,0,2,0,2,278
2,2,0,0,2,0,2,278
0,0,1,0,1,0,1,279
1,1,0,1,1,1,2,279
2,2,0,0,1,1,2,279
0,0,1,0,1,0,1,280
1,1,1,0,2,0,2,280
2,2,0,0,2,0,2,280
0,0,1,0,1,0,1,281
1,1,1,0,2,0,2,281
2,2,0,0,2,0,2,281
0,0,1,0,1,0,1,282
1,1,1,0,2,0,2,282
2,2,0,0,2,0,2,282
0,0,1,0,1,0,1,283
1,1,0,0,1,0,1,283
0,0,1,0,1,0,1,284
1,1,1,0,2,0,2,284
2,2,0,1,2,1,3,284
3,3,0,0,2,1,3,284
0,0,1,0,1,0,1,285
1,1,2,1,3,1,4,285
2,2,0,2,3,3,6,285
3,3,0,1,3,4,7,285
4,4,0,1,3,5,8,285
5,5,0,1,3,6,9,285
6,6,0,0,3,6,9,285
0,0,1,0,1,0,1,286
1,1,1,0,2,0,2,286
2,2,2,0,4,0,4,286
3,3,0,0,4,0,4,286
0,0,1,0,1,0,1,287
1,1,2,1,3,1,4,287
2,2,3,1,6,2,8,287
3,3,1,0,7,2,9,287
4,4,0,0,7,2,9,287
0,0,1,0,1,0,1,288
1,1,0,0,1,0,1,288
0,0,1,0,1,0,1,289
1,1,0,0,1,0,1,289
0,0,1,0,1,0,1,290
1,1,0,1,1,1,2,290
2,2,0,0,1,1,2,290
0,0,1,0,1,0,1,291
1,1,0,0,1,0,1,291
0,0,1,0,1,0,1,292
1,1,0,0,1,0,1,292
0,0,1,0,1,0,1,293
1,1,1,0,2,0,2,293
2,2,0,0,2,0,2,293
0,0,1,0,1,0,1,294
1,1,0,0,1,0,1,294
0,0,1,0,1,0,1,295
1,1,0,0,1,0,1,295
0,0,1,0,1,0,1,296
1,1,0,0,1,0,1,296
0,0,1,0,1,0,1,297
1,1,1,0,2,0,2,297
2,2,0,0,2,0,2,297
0,0,1,0,1,0,1,298
1,1,2,0,3,0,3,298
2,2,1,0,4,0,4,298
3,3,1,0,5,0,5,298
4,4,0,1,5,1,6,298
5,5,0,1,5,2,7,298
6,6,1,2,6,4,10,298
7,7,4,4,10,8,18,298
8,8,3,4,13,12,25,298
9,9,6,5,19,17,36,298
10,10,4,2,23,19,42,298
11,11,1,3,24,22,46,298
12,12,1,2,25,24,49,298
13,13,1,0,26,24,50,298
14,14,0,0,26,24,50,298
0,0,1,0,1,0,1,299
1,1,0,1,1,1,2,299
2,2,0,1,1,2,3,299
3,3,0,2,1,4,5,299
4,4,0,2,1,6,7,299
5,5,0,1,1,7,8,299
6,6,0,0,1,7,8,299
0,0,1,0,1,0,1,300
1,1,0,1,1,1,2,300
2,2,2,1,3,2,5,300
3,3,3,1,6,3,9,300
4,4,3,0,9,3,12,300
5,5,2,1,11,4,15,300
6,6,0,0,11,4,15,300
0,0,1,0,1,0,1,301
1,1,0,0,1,0,1,301
0,0,1,0,1,0,1,302
1,1,1,0,2,0,2,302
2,2,2,0,4,0,4,302
3,3,2,0,6,0,6,302
4,4,1,0,7,0,7,302
5,5,2,0,9,0,9,302
6,6,1,0,10,0,10,302
7,7,2,0,12,0,12,302
8,8,4,1,16,1,17,302
9,9,6,3,22,4,26,302
10,10,10,3,32,7,39,302
11,11,8,7,40,14,54,302
12,12,4,6,44,20,64,302
13,13,7,6,51,26,77,302
14,14,8,4,59,30,89,302
15,15,5,1,64,31,95,302
16,16,3,3,67,34,101,302
17,17,1,1,68,35,103,302
18,18,0,1,68,36,104,302
19,19,0,0,68,36,104,302
0,0,1,0,1,0,1,303
1,1,1,0,2,0,2,303
2,2,0,2,2,2,4,303
3,3,0,2,2,4,6,303
4,4,0,1,2,5,7,303
5,5,0,1,2,6,8,303
6,6,0,0,2,6,8,303
0,0,1,0,1,0,1,304
1,1,3,0,4,0,4,304
2,2,2,0,6,0,6,304
3,3,1,0,7,0,7,304
4,4,0,2,7,2,9,304
5,5,0,0,7,2,9,304
0,0,1,0,1,0,1,305
1,1,0,0,1,0,1,305
0,0,1,0,1,0,1,306
1,1,0,0,1,0,1,306
0,0,1,0,1,0,1,307
1,1,0,0,1,0,1,307
0,0,1,0,1,0,1,308
1,1,1,0,2,0,2,308
2,2,0,0,2,0,2,308
0,0,1,0,1,0,1,309
1,1,1,0,2,0,2,309
2,2,1,1,3,1,4,309
3,3,2,0,5,1,6,309
4,4,3,0,8,1,9,309
5,5,1,0,9,1,10,309
6,6,3,0,12,1,13,309
7,7,1,4,13,5,18,309
8,8,1,1,14,6,20,309
9,9,1,2,15,8,23,309
10,10,1,7,16,15,31,309
11,11,2,7,18,22,40,309
12,12,2,9,20,31,51,309
13,13,4,8,24,39,63,309
14,14,6,6,30,45,75,309
15,15,12,4,42,49,91,309
16,16,6,5,48,54,102,309
17,17,4,11,52,65,117,309
18,18,3,7,55,72,127,309
19,19,6,8,61,80,141,309
20,20,6,8,67,88,155,309
21,21,7,4,74,92,166,309
22,22,5,2,79,94,173,309
23,23,6,3,85,97,182,309
24,24,7,1,92,98,190,309
25,25,1,4,93,102,195,309
26,26,1,3,94,105,199,309
27,27,1,3,95,108,203,309
28,28,2,3,97,111,208,309
29,29,0,3,97,114,211,309
30,30,0,1,97,115,212,309
31,31,0,1,97,116,213,309
32,32,1,1,98,117,215,309
33,33,4,0,102,117,219,309
34,34,4,0,106,117,223,309
35,35,2,2,108,119,227,309
36,36,3,0,111,119,230,309
37,37,3,0,114,119,233,309
38,38,1,1,115,120,235,309
39,39,0,1,115,121,236,309
40,40,1,1,116,122,238,309
41,41,0,0,116,122,238,309
0,0,1,0,1,0,1,310
1,1,1,0,2,0,2,310
2,2,0,1,2,1,3,310
3,3,0,0,2,1,3,310
0,0,1,0,1,0,1,311
1,1,0,0,1,0,1,311
0,0,1,0,1,0,1,312
1,1,2,0,3,0,3,312
2,2,4,0,7,0,7,312
3,3,1,0,8,0,8,312
4,4,1,0,9,0,9,312
5,5,0,0,9,0,9,312
0,0,1,0,1,0,1,313
1,1,1,0,2,0,2,313
2,2,1,0,3,0,3,313
3,3,0,0,3,0,3,313
0,0,1,0,1,0,1,314
1,1,0,0,1,0,1,314
0,0,1,0,1,0,1,315
1,1,1,0,2,0,2,315
2,2,0,0,2,0,2,315
0,0,1,0,1,0,1,316
1,1,2,0,3,0,3,316
2,2,1,0,4,0,4,316
3,3,1,2,5,2,7,316
4,4,1,0,6,2,8,316
5,5,0,0,6,2,8,316
0,0,1,0,1,0,1,317
1,1,0,0,1,0,1,317
0,0,1,0,1,0,1,318
1,1,0,0,1,0,1,318
0,0,1,0,1,0,1,319
1,1,0,0,1,0,1,319
0,0,1,0,1,0,1,320
1,1,1,0,2,0,2,320
2,2,3,0,5,0,5,320
3,3,0,0,5,0,5,320
0,0,1,0,1,0,1,321
1,1,0,0,1,0,1,321
0,0,1,0,1,0,1,322
1,1,0,0,1,0,1,322
0,0,1,0,1,0,1,323
1,1,1,0,2,0,2,323
2,2,1,0,3,0,3,323
3,3,2,0,5,0,5,323
4,4,0,0,5,0,5,323
0,0,1,0,1,0,1,324
1,1,1,0,2,0,2,324
2,2,0,0,2,0,2,324
0,0,1,0,1,0,1,325
1,1,0,1,1,1,2,325
2,2,0,2,1,3,4,325
3,3,0,1,1,4,5,325
4,4,0,1,1,5,6,325
5,5,0,0,1,5,6,325
0,0,1,0,1,0,1,326
1,1,1,0,2,0,2,326
2,2,1,0,3,0,3,326
3,3,0,2,3,2,5,326
4,4,1,2,4,4,8,326
5,5,1,2,5,6,11,326
6,6,2,1,7,7,14,326
7,7,1,2,8,9,17,326
8,8,4,2,12,11,23,326
9,9,6,2,18,13,31,326
10,10,9,1,27,14,41,326
11,11,6,1,33,15,48,326
12,12,4,9,37,24,61,326
13,13,5,14,42,38,80,326
14,14,6,14,48,52,100,326
15,15,4,8,52,60,112,326
16,16,5,7,57,67,124,326
17,17,3,2,60,69,129,326
18,18,0,0,60,69,129,326
0,0,1,0,1,0,1,327
1,1,2,1,3,1,4,327
2,2,1,1,4,2,6,327
3,3,0,0,4,2,6,327
0,0,1,0,1,0,1,328
1,1,0,0,1,0,1,328
0,0,1,0,1,0,1,329
1,1,0,0,1,0,1,329
0,0,1,0,1,0,1,330
1,1,1,0,2,0,2,330
2,2,0,0,2,0,2,330
0,0,1,0,1,0,1,331
1,1,0,0,1,0,1,331
0,0,1,0,1,0,1,332
1,1,2,0,3,0,3,332
2,2,2,0,5,0,5,332
3,3,0,0,5,0,5,332
0,0,1,0,1,0,1,333
1,1,1,0,2,0,2,333
2,2,0,1,2,1,3,333
3,3,0,0,2,1,3,333
0,0,1,0,1,0,1,334
1,1,0,0,1,0,1,334
0,0,1,0,1,0,1,335
1,1,1,0,2,0,2,335
2,2,0,0,2,0,2,335
0,0,1,0,1,0,1,336
1,1,1,0,2,0,2,336
2,2,2,0,4,0,4,336
3,3,3,0,7,0,7,336
4,4,3,0,10,0,10,336
5,5,3,0,13,0,13,336
6,6,1,3,14,3,17,336
7,7,2,3,16,6,22,336
8,8,0,1,16,7,23,336
9,9,0,3,16,10,26,336
10,10,0,2,16,12,28,336
11,11,1,3,17,15,32,336
12,12,1,1,18,16,34,336
13,13,1,0,19,16,35,336
14,14,1,0,20,16,36,336
15,15,1,1,21,17,38,336
16,16,1,1,22,18,40,336
17,17,4,2,26,20,46,336
18,18,4,1,30,21,51,336
19,19,3,1,33,22,55,336
20,20,4,2,37,24,61,336
21,21,3,3,40,27,67,336
22,22,3,3,43,30,73,336
23,23,9,3,52,33,85,336
24,24,5,6,57,39,96,336
25,25,3,4,60,43,103,336
26,26,2,3,62,46,108,336
27,27,3,0,65,46,111,336
28,28,2,1,67,47,114,336
29,29,2,1,69,48,117,336
30,30,1,4,70,52,122,336
31,31,2,2,72,54,126,336
32,32,4,1,76,55,131,336
33,33,3,0,79,55,134,336
34,34,2,0,81,55,136,336
35,35,1,0,82,55,137,336
36,36,1,0,83,55,138,336
37,37,0,0,83,55,138,336
0,0,1,0,1,0,1,337
1,1,0,0,1,0,1,337
0,0,1,0,1,0,1,338
1,1,0,0,1,0,1,338
0,0,1,0,1,0,1,339
1,1,2,0,3,0,3,339
2,2,3,0,6,0,6,339
3,3,2,0,8,0,8,339
4,4,3,0,11,0,11,339
5,5,2,0,13,0,13,339
6,6,0,1,13,1,14,339
7,7,0,1,13,2,15,339
8,8,0,1,13,3,16,339
9,9,1,1,14,4,18,339
10,10,1,2,15,6,21,339
11,11,0,1,15,7,22,339
12,12,0,0,15,7,22,339
0,0,1,0,1,0,1,340
1,1,0,0,1,0,1,340
0,0,1,0,1,0,1,341
1,1,1,0,2,0,2,341
