,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
16,16,2,2,24,21,45,2377
17,17,2,4,26,25,51,2377
18,18,2,7,28,32,60,2377
19,19,0,5,28,37,65,2377
20,20,2,4,30,41,71,2377
21,21,2,6,32,47,79,2377
22,22,1,7,33,54,87,2377
23,23,3,8,36,62,98,2377
24,24,7,6,43,68,111,2377
25,25,3,5,46,73,119,2377
26,26,6,4,52,77,129,2377
27,27,6,6,58,83,141,2377
28,28,4,5,62,88,150,2377
29,29,5,3,67,91,158,2377
30,30,3,3,70,94,164,2377
31,31,4,0,74,94,168,2377
32,32,0,0,74,94,168,2377
0,0,1,0,1,0,1,2378
1,1,0,0,1,0,1,2378
0,0,1,0,1,0,1,2379
1,1,1,1,2,1,3,2379
2,2,1,0,3,1,4,2379
3,3,0,0,3,1,4,2379
0,0,1,0,1,0,1,2380
1,1,0,0,1,0,1,2380
0,0,1,0,1,0,1,2381
1,1,0,0,1,0,1,2381
0,0,1,0,1,0,1,2382
1,1,0,1,1,1,2,2382
2,2,0,1,1,2,3,2382
3,3,0,0,1,2,3,2382
0,0,1,0,1,0,1,2383
1,1,0,1,1,1,2,2383
2,2,0,0,1,1,2,2383
0,0,1,0,1,0,1,2384
1,1,2,0,3,0,3,2384
2,2,0,0,3,0,3,2384
0,0,1,0,1,0,1,2385
1,1,1,0,2,0,2,2385
2,2,0,0,2,0,2,2385
0,0,1,0,1,0,1,2386
1,1,0,0,1,0,1,2386
0,0,1,0,1,0,1,2387
1,1,0,0,1,0,1,2387
0,0,1,0,1,0,1,2388
1,1,2,0,3,0,3,2388
2,2,1,0,4,0,4,2388
3,3,0,0,4,0,4,2388
0,0,1,0,1,0,1,2389
1,1,0,1,1,1,2,2389
2,2,0,1,1,2,3,2389
3,3,0,2,1,4,5,2389
4,4,0,3,1,7,8,2389
5,5,0,2,1,9,10,2389
6,6,0,1,1,10,11,2389
7,7,0,1,1,11,12,2389
8,8,1,0,2,11,13,2389
9,9,3,0,5,11,16,2389
10,10,3,0,8,11,19,2389
11,11,4,0,12,11,23,2389
12,12,2,0,14,11,25,2389
13,13,0,0,14,11,25,2389
0,0,1,0,1,0,1,2390
1,1,1,0,2,0,2,2390
2,2,2,0,4,0,4,2390
3,3,2,1,6,1,7,2390
4,4,3,1,9,2,11,2390
5,5,1,0,10,2,12,2390
6,6,0,1,10,3,13,2390
7,7,0,2,10,5,15,2390
8,8,0,1,10,6,16,2390
9,9,0,2,10,8,18,2390
10,10,0,2,10,10,20,2390
11,11,0,1,10,11,21,2390
12,12,0,1,10,12,22,2390
13,13,0,1,10,13,23,2390
14,14,0,0,10,13,23,2390
0,0,1,0,1,0,1,2391
1,1,0,0,1,0,1,2391
0,0,1,0,1,0,1,2392
1,1,0,0,1,0,1,2392
0,0,1,0,1,0,1,2393
1,1,0,0,1,0,1,2393
0,0,1,0,1,0,1,2394
1,1,1,0,2,0,2,2394
2,2,0,0,2,0,2,2394
0,0,1,0,1,0,1,2395
1,1,0,1,1,1,2,2395
2,2,0,1,1,2,3,2395
3,3,1,0,2,2,4,2395
4,4,0,0,2,2,4,2395
0,0,1,0,1,0,1,2396
1,1,0,0,1,0,1,2396
0,0,1,0,1,0,1,2397
1,1,0,1,1,1,2,2397
2,2,0,0,1,1,2,2397
0,0,1,0,1,0,1,2398
1,1,0,0,1,0,1,2398
0,0,1,0,1,0,1,2399
1,1,0,0,1,0,1,2399
0,0,1,0,1,0,1,2400
1,1,0,0,1,0,1,2400
0,0,1,0,1,0,1,2401
1,1,0,1,1,1,2,2401
2,2,1,1,2,2,4,2401
3,3,0,1,2,3,5,2401
4,4,0,1,2,4,6,2401
5,5,0,0,2,4,6,2401
0,0,1,0,1,0,1,2402
1,1,1,1,2,1,3,2402
2,2,1,2,3,3,6,2402
3,3,0,2,3,5,8,2402
4,4,1,1,4,6,10,2402
5,5,2,0,6,6,12,2402
6,6,0,0,6,6,12,2402
0,0,1,0,1,0,1,2403
1,1,0,0,1,0,1,2403
0,0,1,0,1,0,1,2404
1,1,3,0,4,0,4,2404
2,2,0,0,4,0,4,2404
0,0,1,0,1,0,1,2405
1,1,0,0,1,0,1,2405
0,0,1,0,1,0,1,2406
1,1,0,0,1,0,1,2406
0,0,1,0,1,0,1,2407
1,1,0,0,1,0,1,2407
0,0,1,0,1,0,1,2408
1,1,0,0,1,0,1,2408
0,0,1,0,1,0,1,2409
1,1,0,0,1,0,1,2409
0,0,1,0,1,0,1,2410
1,1,0,0,1,0,1,2410
0,0,1,0,1,0,1,2411
1,1,1,0,2,0,2,2411
2,2,0,0,2,0,2,2411
0,0,1,0,1,0,1,2412
1,1,0,0,1,0,1,2412
0,0,1,0,1,0,1,2413
1,1,0,0,1,0,1,2413
0,0,1,0,1,0,1,2414
1,1,4,1,5,1,6,2414
2,2,1,1,6,2,8,2414
3,3,2,0,8,2,10,2414
4,4,1,0,9,2,11,2414
5,5,0,1,9,3,12,2414
6,6,0,0,9,3,12,2414
0,0,1,0,1,0,1,2415
1,1,0,0,1,0,1,2415
0,0,1,0,1,0,1,2416
1,1,2,0,3,0,3,2416
2,2,1,0,4,0,4,2416
3,3,0,0,4,0,4,2416
0,0,1,0,1,0,1,2417
1,1,1,0,2,0,2,2417
2,2,1,0,3,0,3,2417
3,3,1,0,4,0,4,2417
4,4,1,0,5,0,5,2417
5,5,1,0,6,0,6,2417
6,6,0,0,6,0,6,2417
0,0,1,0,1,0,1,2418
1,1,1,0,2,0,2,2418
2,2,1,0,3,0,3,2418
3,3,0,0,3,0,3,2418
0,0,1,0,1,0,1,2419
1,1,0,0,1,0,1,2419
0,0,1,0,1,0,1,2420
1,1,1,0,2,0,2,2420
2,2,3,0,5,0,5,2420
3,3,3,1,8,1,9,2420
4,4,0,0,8,1,9,2420
0,0,1,0,1,0,1,2421
1,1,1,0,2,0,2,2421
2,2,0,0,2,0,2,2421
0,0,1,0,1,0,1,2422
1,1,0,0,1,0,1,2422
0,0,1,0,1,0,1,2423
1,1,0,0,1,0,1,2423
0,0,1,0,1,0,1,2424
1,1,1,1,2,1,3,2424
2,2,1,0,3,1,4,2424
3,3,2,0,5,1,6,2424
4,4,1,1,6,2,8,2424
5,5,2,0,8,2,10,2424
6,6,1,0,9,2,11,2424
7,7,1,0,10,2,12,2424
8,8,1,0,11,2,13,2424
9,9,2,0,13,2,15,2424
10,10,1,0,14,2,16,2424
11,11,0,0,14,2,16,2424
0,0,1,0,1,0,1,2425
1,1,3,0,4,0,4,2425
2,2,2,0,6,0,6,2425
3,3,0,0,6,0,6,2425
0,0,1,0,1,0,1,2426
1,1,0,0,1,0,1,2426
0,0,1,0,1,0,1,2427
1,1,0,0,1,0,1,2427
0,0,1,0,1,0,1,2428
1,1,0,0,1,0,1,2428
0,0,1,0,1,0,1,2429
1,1,1,1,2,1,3,2429
2,2,2,0,4,1,5,2429
3,3,1,0,5,1,6,2429
4,4,1,0,6,1,7,2429
5,5,0,0,6,1,7,2429
0,0,1,0,1,0,1,2430
1,1,3,0,4,0,4,2430
2,2,3,0,7,0,7,2430
3,3,2,0,9,0,9,2430
4,4,2,1,11,1,12,2430
5,5,1,1,12,2,14,2430
6,6,2,0,14,2,16,2430
7,7,0,0,14,2,16,2430
0,0,1,0,1,0,1,2431
1,1,2,0,3,0,3,2431
2,2,0,0,3,0,3,2431
0,0,1,0,1,0,1,2432
1,1,3,0,4,0,4,2432
2,2,0,0,4,0,4,2432
0,0,1,0,1,0,1,2433
1,1,0,0,1,0,1,2433
0,0,1,0,1,0,1,2434
1,1,1,0,2,0,2,2434
2,2,1,1,3,1,4,2434
3,3,3,1,6,2,8,2434
4,4,9,1,15,3,18,2434
5,5,5,1,20,4,24,2434
6,6,5,2,25,6,31,2434
7,7,1,1,26,7,33,2434
8,8,0,0,26,7,33,2434
0,0,1,0,1,0,1,2435
1,1,0,0,1,0,1,2435
0,0,1,0,1,0,1,2436
1,1,0,0,1,0,1,2436
0,0,1,0,1,0,1,2437
1,1,0,0,1,0,1,2437
0,0,1,0,1,0,1,2438
1,1,3,0,4,0,4,2438
2,2,0,0,4,0,4,2438
0,0,1,0,1,0,1,2439
1,1,0,0,1,0,1,2439
0,0,1,0,1,0,1,2440
1,1,1,0,2,0,2,2440
2,2,2,0,4,0,4,2440
3,3,2,0,6,0,6,2440
4,4,2,0,8,0,8,2440
5,5,0,0,8,0,8,2440
0,0,1,0,1,0,1,2441
1,1,0,0,1,0,1,2441
0,0,1,0,1,0,1,2442
1,1,1,1,2,1,3,2442
2,2,0,0,2,1,3,2442
0,0,1,0,1,0,1,2443
1,1,1,0,2,0,2,2443
2,2,0,1,2,1,3,2443
3,3,0,1,2,2,4,2443
4,4,1,0,3,2,5,2443
5,5,1,0,4,2,6,2443
6,6,1,0,5,2,7,2443
7,7,1,0,6,2,8,2443
8,8,1,0,7,2,9,2443
9,9,1,0,8,2,10,2443
10,10,0,0,8,2,10,2443
0,0,1,0,1,0,1,2444
1,1,1,0,2,0,2,2444
2,2,0,0,2,0,2,2444
0,0,1,0,1,0,1,2445
1,1,1,0,2,0,2,2445
2,2,0,0,2,0,2,2445
0,0,1,0,1,0,1,2446
1,1,3,0,4,0,4,2446
2,2,1,0,5,0,5,2446
3,3,2,0,7,0,7,2446
4,4,1,1,8,1,9,2446
5,5,1,1,9,2,11,2446
6,6,0,0,9,2,11,2446
0,0,1,0,1,0,1,2447
1,1,0,0,1,0,1,2447
0,0,1,0,1,0,1,2448
1,1,0,0,1,0,1,2448
0,0,1,0,1,0,1,2449
1,1,1,0,2,0,2,2449
2,2,0,0,2,0,2,2449
0,0,1,0,1,0,1,2450
1,1,0,1,1,1,2,2450
2,2,0,0,1,1,2,2450
0,0,1,0,1,0,1,2451
1,1,0,0,1,0,1,2451
0,0,1,0,1,0,1,2452
1,1,0,0,1,0,1,2452
0,0,1,0,1,0,1,2453
1,1,1,0,2,0,2,2453
2,2,0,1,2,1,3,2453
3,3,0,0,2,1,3,2453
0,0,1,0,1,0,1,2454
1,1,0,0,1,0,1,2454
0,0,1,0,1,0,1,2455
1,1,0,0,1,0,1,2455
0,0,1,0,1,0,1,2456
1,1,0,0,1,0,1,2456
0,0,1,0,1,0,1,2457
1,1,0,0,1,0,1,2457
0,0,1,0,1,0,1,2458
1,1,1,1,2,1,3,2458
2,2,0,0,2,1,3,2458
0,0,1,0,1,0,1,2459
1,1,0,0,1,0,1,2459
0,0,1,0,1,0,1,2460
1,1,2,0,3,0,3,2460
2,2,2,0,5,0,5,2460
3,3,1,0,6,0,6,2460
4,4,0,0,6,0,6,2460
0,0,1,0,1,0,1,2461
1,1,3,0,4,0,4,2461
2,2,0,0,4,0,4,2461
0,0,1,0,1,0,1,2462
1,1,0,0,1,0,1,2462
0,0,1,0,1,0,1,2463
1,1,0,1,1,1,2,2463
2,2,0,0,1,1,2,2463
0,0,1,0,1,0,1,2464
1,1,1,0,2,0,2,2464
2,2,0,0,2,0,2,2464
0,0,1,0,1,0,1,2465
1,1,0,0,1,0,1,2465
0,0,1,0,1,0,1,2466
1,1,2,0,3,0,3,2466
2,2,1,0,4,0,4,2466
3,3,0,0,4,0,4,2466
0,0,1,0,1,0,1,2467
1,1,1,0,2,0,2,2467
2,2,3,0,5,0,5,2467
3,3,1,0,6,0,6,2467
4,4,2,2,8,2,10,2467
5,5,2,0,10,2,12,2467
6,6,0,0,10,2,12,2467
0,0,1,0,1,0,1,2468
1,1,0,0,1,0,1,2468
0,0,1,0,1,0,1,2469
1,1,0,1,1,1,2,2469
2,2,1,1,2,2,4,2469
3,3,1,0,3,2,5,2469
4,4,4,1,7,3,10,2469
5,5,4,1,11,4,15,2469
6,6,4,2,15,6,21,2469
7,7,5,6,20,12,32,2469
8,8,6,7,26,19,45,2469
9,9,4,3,30,22,52,2469
10,10,1,3,31,25,56,2469
11,11,2,3,33,28,61,2469
12,12,5,0,38,28,66,2469
13,13,2,2,40,30,70,2469
14,14,1,4,41,34,75,2469
15,15,1,2,42,36,78,2469
16,16,0,1,42,37,79,2469
17,17,0,2,42,39,81,2469
18,18,1,2,43,41,84,2469
19,19,1,3,44,44,88,2469
20,20,1,6,45,50,95,2469
21,21,1,4,46,54,100,2469
22,22,0,2,46,56,102,2469
23,23,0,3,46,59,105,2469
24,24,0,1,46,60,106,2469
25,25,0,1,46,61,107,2469
26,26,0,1,46,62,108,2469
27,27,1,0,47,62,109,2469
28,28,1,0,48,62,110,2469
29,29,2,1,50,63,113,2469
30,30,3,2,53,65,118,2469
31,31,2,2,55,67,122,2469
32,32,1,2,56,69,125,2469
33,33,1,3,57,72,129,2469
34,34,1,5,58,77,135,2469
35,35,3,6,61,83,144,2469
36,36,6,10,67,93,160,2469
37,37,4,8,71,101,172,2469
38,38,2,2,73,103,176,2469
39,39,1,0,74,103,177,2469
40,40,1,0,75,103,178,2469
41,41,1,0,76,103,179,2469
42,42,2,0,78,103,181,2469
43,43,1,0,79,103,182,2469
44,44,1,0,80,103,183,2469
45,45,1,0,81,103,184,2469
46,46,0,0,81,103,184,2469
0,0,1,0,1,0,1,2470
1,1,0,0,1,0,1,2470
0,0,1,0,1,0,1,2471
1,1,1,1,2,1,3,2471
2,2,0,0,2,1,3,2471
0,0,1,0,1,0,1,2472
1,1,2,0,3,0,3,2472
2,2,3,2,6,2,8,2472
3,3,3,5,9,7,16,2472
4,4,4,2,13,9,22,2472
5,5,4,3,17,12,29,2472
6,6,2,2,19,14,33,2472
7,7,1,2,20,16,36,2472
8,8,1,1,21,17,38,2472
9,9,1,1,22,18,40,2472
10,10,3,2,25,20,45,2472
11,11,4,3,29,23,52,2472
12,12,2,4,31,27,58,2472
13,13,3,4,34,31,65,2472
14,14,1,3,35,34,69,2472
15,15,1,6,36,40,76,2472
16,16,1,7,37,47,84,2472
17,17,1,4,38,51,89,2472
18,18,2,0,40,51,91,2472
19,19,0,0,40,51,91,2472
0,0,1,0,1,0,1,2473
1,1,0,0,1,0,1,2473
0,0,1,0,1,0,1,2474
1,1,1,0,2,0,2,2474
2,2,2,0,4,0,4,2474
3,3,1,0,5,0,5,2474
4,4,0,0,5,0,5,2474
0,0,1,0,1,0,1,2475
1,1,1,0,2,0,2,2475
2,2,1,0,3,0,3,2475
3,3,1,0,4,0,4,2475
4,4,1,0,5,0,5,2475
5,5,1,0,6,0,6,2475
6,6,0,0,6,0,6,2475
0,0,1,0,1,0,1,2476
1,1,2,0,3,0,3,2476
2,2,1,0,4,0,4,2476
3,3,1,0,5,0,5,2476
4,4,0,1,5,1,6,2476
5,5,0,1,5,2,7,2476
6,6,0,0,5,2,7,2476
0,0,1,0,1,0,1,2477
1,1,0,0,1,0,1,2477
0,0,1,0,1,0,1,2478
1,1,0,0,1,0,1,2478
0,0,1,0,1,0,1,2479
1,1,1,0,2,0,2,2479
2,2,1,1,3,1,4,2479
3,3,0,3,3,4,7,2479
4,4,0,2,3,6,9,2479
5,5,1,0,4,6,10,2479
6,6,0,2,4,8,12,2479
7,7,0,1,4,9,13,2479
8,8,0,1,4,10,14,2479
9,9,0,2,4,12,16,2479
10,10,0,2,4,14,18,2479
11,11,0,2,4,16,20,2479
12,12,1,2,5,18,23,2479
13,13,1,1,6,19,25,2479
14,14,1,1,7,20,27,2479
15,15,2,0,9,20,29,2479
16,16,2,0,11,20,31,2479
17,17,3,0,14,20,34,2479
18,18,1,0,15,20,35,2479
19,19,0,1,15,21,36,2479
20,20,0,0,15,21,36,2479
0,0,1,0,1,0,1,2480
1,1,2,0,3,0,3,2480
2,2,1,2,4,2,6,2480
3,3,1,1,5,3,8,2480
4,4,1,0,6,3,9,2480
5,5,1,0,7,3,10,2480
6,6,1,1,8,4,12,2480
7,7,1,0,9,4,13,2480
8,8,1,1,10,5,15,2480
9,9,0,0,10,5,15,2480
0,0,1,0,1,0,1,2481
1,1,1,0,2,0,2,2481
2,2,1,0,3,0,3,2481
3,3,0,1,3,1,4,2481
4,4,1,0,4,1,5,2481
5,5,4,0,8,1,9,2481
6,6,2,0,10,1,11,2481
7,7,3,0,13,1,14,2481
8,8,5,0,18,1,19,2481
9,9,3,0,21,1,22,2481
10,10,3,0,24,1,25,2481
11,11,2,0,26,1,27,2481
12,12,4,0,30,1,31,2481
13,13,4,0,34,1,35,2481
14,14,3,1,37,2,39,2481
15,15,2,0,39,2,41,2481
16,16,0,1,39,3,42,2481
17,17,0,2,39,5,44,2481
18,18,1,0,40,5,45,2481
19,19,0,0,40,5,45,2481
0,0,1,0,1,0,1,2482
1,1,2,0,3,0,3,2482
2,2,0,0,3,0,3,2482
0,0,1,0,1,0,1,2483
1,1,0,0,1,0,1,2483
0,0,1,0,1,0,1,2484
1,1,1,0,2,0,2,2484
2,2,1,0,3,0,3,2484
3,3,1,0,4,0,4,2484
4,4,4,0,8,0,8,2484
5,5,4,2,12,2,14,2484
6,6,1,3,13,5,18,2484
7,7,1,3,14,8,22,2484
8,8,0,0,14,8,22,2484
0,0,1,0,1,0,1,2485
1,1,0,0,1,0,1,2485
0,0,1,0,1,0,1,2486
1,1,0,0,1,0,1,2486
0,0,1,0,1,0,1,2487
1,1,0,0,1,0,1,2487
0,0,1,0,1,0,1,2488
1,1,0,0,1,0,1,2488
0,0,1,0,1,0,1,2489
1,1,1,0,2,0,2,2489
2,2,1,0,3,0,3,2489
3,3,0,0,3,0,3,2489
0,0,1,0,1,0,1,2490
1,1,2,0,3,0,3,2490
2,2,0,0,3,0,3,2490
0,0,1,0,1,0,1,2491
1,1,3,1,4,1,5,2491
2,2,2,0,6,1,7,2491
3,3,1,1,7,2,9,2491
4,4,0,2,7,4,11,2491
5,5,1,0,8,4,12,2491
6,6,0,0,8,4,12,2491
0,0,1,0,1,0,1,2492
1,1,4,0,5,0,5,2492
2,2,0,0,5,0,5,2492
0,0,1,0,1,0,1,2493
1,1,1,0,2,0,2,2493
2,2,1,0,3,0,3,2493
3,3,3,0,6,0,6,2493
4,4,2,0,8,0,8,2493
5,5,1,1,9,1,10,2493
6,6,1,0,10,1,11,2493
7,7,1,0,11,1,12,2493
8,8,0,1,11,2,13,2493
9,9,1,1,12,3,15,2493
10,10,2,1,14,4,18,2493
11,11,1,1,15,5,20,2493
12,12,0,1,15,6,21,2493
13,13,0,1,15,7,22,2493
14,14,0,0,15,7,22,2493
0,0,1,0,1,0,1,2494
1,1,2,0,3,0,3,2494
2,2,0,0,3,0,3,2494
0,0,1,0,1,0,1,2495
1,1,3,0,4,0,4,2495
2,2,1,0,5,0,5,2495
3,3,0,0,5,0,5,2495
0,0,1,0,1,0,1,2496
1,1,2,0,3,0,3,2496
2,2,0,0,3,0,3,2496
0,0,1,0,1,0,1,2497
1,1,1,0,2,0,2,2497
2,2,0,1,2,1,3,2497
3,3,0,1,2,2,4,2497
4,4,0,1,2,3,5,2497
5,5,0,2,2,5,7,2497
6,6,2,0,4,5,9,2497
7,7,0,0,4,5,9,2497
0,0,1,0,1,0,1,2498
1,1,1,0,2,0,2,2498
2,2,0,0,2,0,2,2498
0,0,1,0,1,0,1,2499
1,1,1,0,2,0,2,2499
2,2,0,0,2,0,2,2499
0,0,1,0,1,0,1,2500
1,1,1,1,2,1,3,2500
2,2,4,0,6,1,7,2500
3,3,2,0,8,1,9,2500
4,4,4,1,12,2,14,2500
5,5,3,1,15,3,18,2500
6,6,0,1,15,4,19,2500
7,7,1,1,16,5,21,2500
8,8,4,0,20,5,25,2500
9,9,1,0,21,5,26,2500
10,10,1,0,22,5,27,2500
11,11,1,1,23,6,29,2500
12,12,1,2,24,8,32,2500
13,13,1,1,25,9,34,2500
14,14,1,0,26,9,35,2500
15,15,1,0,27,9,36,2500
16,16,1,0,28,9,37,2500
17,17,1,0,29,9,38,2500
18,18,3,0,32,9,41,2500
19,19,2,1,34,10,44,2500
20,20,2,1,36,11,47,2500
21,21,0,0,36,11,47,2500
0,0,1,0,1,0,1,2501
1,1,1,0,2,0,2,2501
2,2,1,0,3,0,3,2501
3,3,0,0,3,0,3,2501
0,0,1,0,1,0,1,2502
1,1,1,0,2,0,2,2502
2,2,1,0,3,0,3,2502
3,3,0,0,3,0,3,2502
0,0,1,0,1,0,1,2503
1,1,0,0,1,0,1,2503
0,0,1,0,1,0,1,2504
1,1,1,0,2,0,2,2504
2,2,1,2,3,2,5,2504
3,3,1,0,4,2,6,2504
4,4,0,3,4,5,9,2504
5,5,1,3,5,8,13,2504
6,6,2,4,7,12,19,2504
7,7,1,2,8,14,22,2504
8,8,0,1,8,15,23,2504
9,9,0,0,8,15,23,2504
0,0,1,0,1,0,1,2505
1,1,1,0,2,0,2,2505
2,2,1,0,3,0,3,2505
3,3,1,0,4,0,4,2505
4,4,1,0,5,0,5,2505
5,5,2,1,7,1,8,2505
6,6,2,4,9,5,14,2505
7,7,1,1,10,6,16,2505
8,8,0,0,10,6,16,2505
0,0,1,0,1,0,1,2506
1,1,1,0,2,0,2,2506
2,2,0,0,2,0,2,2506
0,0,1,0,1,0,1,2507
1,1,1,0,2,0,2,2507
2,2,0,0,2,0,2,2507
0,0,1,0,1,0,1,2508
1,1,1,0,2,0,2,2508
2,2,1,0,3,0,3,2508
3,3,2,0,5,0,5,2508
4,4,0,0,5,0,5,2508
0,0,1,0,1,0,1,2509
1,1,0,0,1,0,1,2509
0,0,1,0,1,0,1,2510
1,1,1,0,2,0,2,2510
2,2,0,0,2,0,2,2510
0,0,1,0,1,0,1,2511
1,1,1,0,2,0,2,2511
2,2,1,0,3,0,3,2511
3,3,2,0,5,0,5,2511
4,4,2,0,7,0,7,2511
5,5,1,1,8,1,9,2511
6,6,2,1,10,2,12,2511
7,7,1,2,11,4,15,2511
8,8,0,1,11,5,16,2511
9,9,0,0,11,5,16,2511
0,0,1,0,1,0,1,2512
1,1,1,1,2,1,3,2512
2,2,2,0,4,1,5,2512
3,3,0,0,4,1,5,2512
0,0,1,0,1,0,1,2513
1,1,1,0,2,0,2,2513
2,2,0,0,2,0,2,2513
0,0,1,0,1,0,1,2514
1,1,0,0,1,0,1,2514
0,0,1,0,1,0,1,2515
1,1,1,0,2,0,2,2515
2,2,0,0,2,0,2,2515
0,0,1,0,1,0,1,2516
1,1,1,0,2,0,2,2516
2,2,1,2,3,2,5,2516
3,3,3,2,6,4,10,2516
4,4,5,2,11,6,17,2516
5,5,6,3,17,9,26,2516
6,6,6,2,23,11,34,2516
7,7,7,0,30,11,41,2516
8,8,8,2,38,13,51,2516
9,9,4,2,42,15,57,2516
10,10,4,1,46,16,62,2516
11,11,2,0,48,16,64,2516
12,12,0,1,48,17,65,2516
13,13,0,0,48,17,65,2516
0,0,1,0,1,0,1,2517
1,1,0,0,1,0,1,2517
0,0,1,0,1,0,1,2518
1,1,1,0,2,0,2,2518
2,2,0,0,2,0,2,2518
0,0,1,0,1,0,1,2519
1,1,1,0,2,0,2,2519
2,2,0,0,2,0,2,2519
0,0,1,0,1,0,1,2520
1,1,1,0,2,0,2,2520
2,2,1,0,3,0,3,2520
3,3,0,0,3,0,3,2520
0,0,1,0,1,0,1,2521
1,1,3,0,4,0,4,2521
2,2,0,1,4,1,5,2521
3,3,0,0,4,1,5,2521
0,0,1,0,1,0,1,2522
1,1,0,0,1,0,1,2522
0,0,1,0,1,0,1,2523
1,1,3,1,4,1,5,2523
2,2,1,0,5,1,6,2523
3,3,1,0,6,1,7,2523
4,4,0,0,6,1,7,2523
0,0,1,0,1,0,1,2524
1,1,0,2,1,2,3,2524
2,2,1,0,2,2,4,2524
3,3,1,0,3,2,5,2524
4,4,2,0,5,2,7,2524
5,5,2,1,7,3,10,2524
6,6,0,2,7,5,12,2524
7,7,1,1,8,6,14,2524
8,8,0,3,8,9,17,2524
9,9,1,2,9,11,20,2524
10,10,1,1,10,12,22,2524
11,11,3,0,13,12,25,2524
12,12,1,0,14,12,26,2524
13,13,0,0,14,12,26,2524
0,0,1,0,1,0,1,2525
1,1,1,0,2,0,2,2525
2,2,1,1,3,1,4,2525
3,3,0,0,3,1,4,2525
0,0,1,0,1,0,1,2526
1,1,3,0,4,0,4,2526
2,2,0,0,4,0,4,2526
0,0,1,0,1,0,1,2527
1,1,2,0,3,0,3,2527
2,2,0,0,3,0,3,2527
0,0,1,0,1,0,1,2528
1,1,0,0,1,0,1,2528
0,0,1,0,1,0,1,2529
1,1,1,1,2,1,3,2529
2,2,1,0,3,1,4,2529
3,3,1,1,4,2,6,2529
4,4,1,0,5,2,7,2529
5,5,0,0,5,2,7,2529
0,0,1,0,1,0,1,2530
1,1,1,0,2,0,2,2530
2,2,1,0,3,0,3,2530
3,3,0,0,3,0,3,2530
0,0,1,0,1,0,1,2531
1,1,0,0,1,0,1,2531
0,0,1,0,1,0,1,2532
1,1,0,0,1,0,1,2532
0,0,1,0,1,0,1,2533
1,1,0,0,1,0,1,2533
0,0,1,0,1,0,1,2534
1,1,0,0,1,0,1,2534
0,0,1,0,1,0,1,2535
1,1,0,0,1,0,1,2535
0,0,1,0,1,0,1,2536
1,1,2,0,3,0,3,2536
2,2,0,0,3,0,3,2536
0,0,1,0,1,0,1,2537
1,1,0,0,1,0,1,2537
0,0,1,0,1,0,1,2538
1,1,1,0,2,0,2,2538
2,2,0,0,2,0,2,2538
0,0,1,0,1,0,1,2539
1,1,0,0,1,0,1,2539
0,0,1,0,1,0,1,2540
1,1,0,0,1,0,1,2540
0,0,1,0,1,0,1,2541
1,1,0,0,1,0,1,2541
0,0,1,0,1,0,1,2542
1,1,1,0,2,0,2,2542
2,2,3,2,5,2,7,2542
3,3,1,4,6,6,12,2542
4,4,1,4,7,10,17,2542
5,5,0,3,7,13,20,2542
6,6,0,3,7,16,23,2542
7,7,0,4,7,20,27,2542
8,8,0,3,7,23,30,2542
9,9,3,1,10,24,34,2542
10,10,4,2,14,26,40,2542
11,11,1,2,15,28,43,2542
12,12,0,1,15,29,44,2542
13,13,0,1,15,30,45,2542
14,14,0,0,15,30,45,2542
0,0,1,0,1,0,1,2543
1,1,1,0,2,0,2,2543
2,2,0,1,2,1,3,2543
3,3,0,0,2,1,3,2543
0,0,1,0,1,0,1,2544
1,1,1,0,2,0,2,2544
2,2,1,0,3,0,3,2544
3,3,0,0,3,0,3,2544
0,0,1,0,1,0,1,2545
1,1,0,1,1,1,2,2545
2,2,0,0,1,1,2,2545
0,0,1,0,1,0,1,2546
1,1,0,0,1,0,1,2546
0,0,1,0,1,0,1,2547
1,1,0,0,1,0,1,2547
0,0,1,0,1,0,1,2548
1,1,0,0,1,0,1,2548
0,0,1,0,1,0,1,2549
1,1,1,0,2,0,2,2549
2,2,1,0,3,0,3,2549
3,3,2,0,5,0,5,2549
4,4,0,0,5,0,5,2549
0,0,1,0,1,0,1,2550
1,1,1,1,2,1,3,2550
2,2,0,0,2,1,3,2550
0,0,1,0,1,0,1,2551
1,1,1,0,2,0,2,2551
2,2,0,0,2,0,2,2551
0,0,1,0,1,0,1,2552
1,1,1,1,2,1,3,2552
2,2,1,0,3,1,4,2552
3,3,0,0,3,1,4,2552
0,0,1,0,1,0,1,2553
1,1,1,0,2,0,2,2553
2,2,2,1,4,1,5,2553
3,3,4,0,8,1,9,2553
4,4,2,0,10,1,11,2553
5,5,2,0,12,1,13,2553
6,6,1,1,13,2,15,2553
7,7,1,2,14,4,18,2553
8,8,1,6,15,10,25,2553
9,9,1,5,16,15,31,2553
10,10,3,1,19,16,35,2553
11,11,0,1,19,17,36,2553
12,12,0,1,19,18,37,2553
13,13,0,2,19,20,39,2553
14,14,0,0,19,20,39,2553
0,0,1,0,1,0,1,2554
1,1,2,0,3,0,3,2554
2,2,0,0,3,0,3,2554
0,0,1,0,1,0,1,2555
1,1,1,0,2,0,2,2555
2,2,0,0,2,0,2,2555
0,0,1,0,1,0,1,2556
1,1,2,0,3,0,3,2556
2,2,0,0,3,0,3,2556
