,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
6,6,0,0,3,5,8,8845
0,0,1,0,1,0,1,8846
1,1,1,0,2,0,2,8846
2,2,0,1,2,1,3,8846
3,3,0,0,2,1,3,8846
0,0,1,0,1,0,1,8847
1,1,0,0,1,0,1,8847
0,0,1,0,1,0,1,8848
1,1,1,1,2,1,3,8848
2,2,0,1,2,2,4,8848
3,3,0,1,2,3,5,8848
4,4,0,0,2,3,5,8848
0,0,1,0,1,0,1,8849
1,1,2,0,3,0,3,8849
2,2,0,0,3,0,3,8849
0,0,1,0,1,0,1,8850
1,1,0,0,1,0,1,8850
0,0,1,0,1,0,1,8851
1,1,3,0,4,0,4,8851
2,2,1,1,5,1,6,8851
3,3,1,0,6,1,7,8851
4,4,1,0,7,1,8,8851
5,5,1,0,8,1,9,8851
6,6,1,0,9,1,10,8851
7,7,0,0,9,1,10,8851
0,0,1,0,1,0,1,8852
1,1,1,0,2,0,2,8852
2,2,1,0,3,0,3,8852
3,3,0,0,3,0,3,8852
0,0,1,0,1,0,1,8853
1,1,1,0,2,0,2,8853
2,2,1,1,3,1,4,8853
3,3,0,0,3,1,4,8853
0,0,1,0,1,0,1,8854
1,1,0,0,1,0,1,8854
0,0,1,0,1,0,1,8855
1,1,0,1,1,1,2,8855
2,2,0,1,1,2,3,8855
3,3,1,2,2,4,6,8855
4,4,3,0,5,4,9,8855
5,5,2,0,7,4,11,8855
6,6,0,0,7,4,11,8855
0,0,1,0,1,0,1,8856
1,1,1,0,2,0,2,8856
2,2,1,0,3,0,3,8856
3,3,1,0,4,0,4,8856
4,4,1,0,5,0,5,8856
5,5,0,1,5,1,6,8856
6,6,0,1,5,2,7,8856
7,7,0,2,5,4,9,8856
8,8,1,2,6,6,12,8856
9,9,4,3,10,9,19,8856
10,10,3,0,13,9,22,8856
11,11,0,0,13,9,22,8856
0,0,1,0,1,0,1,8857
1,1,0,0,1,0,1,8857
0,0,1,0,1,0,1,8858
1,1,1,1,2,1,3,8858
2,2,0,0,2,1,3,8858
0,0,1,0,1,0,1,8859
1,1,0,0,1,0,1,8859
0,0,1,0,1,0,1,8860
1,1,1,0,2,0,2,8860
2,2,2,0,4,0,4,8860
3,3,0,0,4,0,4,8860
0,0,1,0,1,0,1,8861
1,1,0,0,1,0,1,8861
0,0,1,0,1,0,1,8862
1,1,0,0,1,0,1,8862
0,0,1,0,1,0,1,8863
1,1,1,1,2,1,3,8863
2,2,1,1,3,2,5,8863
3,3,1,0,4,2,6,8863
4,4,1,1,5,3,8,8863
5,5,0,1,5,4,9,8863
6,6,0,0,5,4,9,8863
0,0,1,0,1,0,1,8864
1,1,2,0,3,0,3,8864
2,2,2,0,5,0,5,8864
3,3,1,0,6,0,6,8864
4,4,1,0,7,0,7,8864
5,5,0,0,7,0,7,8864
0,0,1,0,1,0,1,8865
1,1,0,0,1,0,1,8865
0,0,1,0,1,0,1,8866
1,1,0,0,1,0,1,8866
0,0,1,0,1,0,1,8867
1,1,0,0,1,0,1,8867
0,0,1,0,1,0,1,8868
1,1,1,0,2,0,2,8868
2,2,3,1,5,1,6,8868
3,3,7,2,12,3,15,8868
4,4,9,0,21,3,24,8868
5,5,7,0,28,3,31,8868
6,6,4,3,32,6,38,8868
7,7,2,0,34,6,40,8868
8,8,2,0,36,6,42,8868
9,9,2,1,38,7,45,8868
10,10,0,2,38,9,47,8868
11,11,1,1,39,10,49,8868
12,12,2,1,41,11,52,8868
13,13,1,2,42,13,55,8868
14,14,1,2,43,15,58,8868
15,15,0,1,43,16,59,8868
16,16,0,0,43,16,59,8868
0,0,1,0,1,0,1,8869
1,1,0,0,1,0,1,8869
0,0,1,0,1,0,1,8870
1,1,2,0,3,0,3,8870
2,2,0,0,3,0,3,8870
0,0,1,0,1,0,1,8871
1,1,0,0,1,0,1,8871
0,0,1,0,1,0,1,8872
1,1,0,0,1,0,1,8872
0,0,1,0,1,0,1,8873
1,1,0,0,1,0,1,8873
0,0,1,0,1,0,1,8874
1,1,2,0,3,0,3,8874
2,2,3,1,6,1,7,8874
3,3,6,0,12,1,13,8874
4,4,4,0,16,1,17,8874
5,5,4,2,20,3,23,8874
6,6,5,2,25,5,30,8874
7,7,3,2,28,7,35,8874
8,8,3,4,31,11,42,8874
9,9,6,4,37,15,52,8874
10,10,12,7,49,22,71,8874
11,11,13,2,62,24,86,8874
12,12,11,3,73,27,100,8874
13,13,9,10,82,37,119,8874
14,14,8,8,90,45,135,8874
15,15,4,6,94,51,145,8874
16,16,3,2,97,53,150,8874
17,17,3,3,100,56,156,8874
18,18,6,4,106,60,166,8874
19,19,5,1,111,61,172,8874
20,20,3,1,114,62,176,8874
21,21,4,1,118,63,181,8874
22,22,2,0,120,63,183,8874
23,23,1,0,121,63,184,8874
24,24,0,0,121,63,184,8874
0,0,1,0,1,0,1,8875
1,1,0,0,1,0,1,8875
0,0,1,0,1,0,1,8876
1,1,0,0,1,0,1,8876
0,0,1,0,1,0,1,8877
1,1,1,0,2,0,2,8877
2,2,1,0,3,0,3,8877
3,3,0,0,3,0,3,8877
0,0,1,0,1,0,1,8878
1,1,0,1,1,1,2,8878
2,2,0,2,1,3,4,8878
3,3,0,0,1,3,4,8878
0,0,1,0,1,0,1,8879
1,1,0,0,1,0,1,8879
0,0,1,0,1,0,1,8880
1,1,0,1,1,1,2,8880
2,2,0,0,1,1,2,8880
0,0,1,0,1,0,1,8881
1,1,2,0,3,0,3,8881
2,2,0,0,3,0,3,8881
0,0,1,0,1,0,1,8882
1,1,2,0,3,0,3,8882
2,2,1,1,4,1,5,8882
3,3,1,1,5,2,7,8882
4,4,0,0,5,2,7,8882
0,0,1,0,1,0,1,8883
1,1,0,2,1,2,3,8883
2,2,0,1,1,3,4,8883
3,3,0,1,1,4,5,8883
4,4,0,0,1,4,5,8883
0,0,1,0,1,0,1,8884
1,1,0,0,1,0,1,8884
0,0,1,0,1,0,1,8885
1,1,1,0,2,0,2,8885
2,2,0,0,2,0,2,8885
0,0,1,0,1,0,1,8886
1,1,0,1,1,1,2,8886
2,2,0,1,1,2,3,8886
3,3,0,2,1,4,5,8886
4,4,0,1,1,5,6,8886
5,5,0,0,1,5,6,8886
0,0,1,0,1,0,1,8887
1,1,0,0,1,0,1,8887
0,0,1,0,1,0,1,8888
1,1,1,0,2,0,2,8888
2,2,0,0,2,0,2,8888
0,0,1,0,1,0,1,8889
1,1,1,1,2,1,3,8889
2,2,1,1,3,2,5,8889
3,3,0,0,3,2,5,8889
0,0,1,0,1,0,1,8890
1,1,2,0,3,0,3,8890
2,2,1,0,4,0,4,8890
3,3,0,0,4,0,4,8890
0,0,1,0,1,0,1,8891
1,1,0,0,1,0,1,8891
0,0,1,0,1,0,1,8892
1,1,2,0,3,0,3,8892
2,2,1,0,4,0,4,8892
3,3,0,0,4,0,4,8892
0,0,1,0,1,0,1,8893
1,1,2,0,3,0,3,8893
2,2,1,3,4,3,7,8893
3,3,3,2,7,5,12,8893
4,4,6,4,13,9,22,8893
5,5,5,5,18,14,32,8893
6,6,7,3,25,17,42,8893
7,7,8,1,33,18,51,8893
8,8,6,1,39,19,58,8893
9,9,3,1,42,20,62,8893
10,10,3,3,45,23,68,8893
11,11,0,1,45,24,69,8893
12,12,0,0,45,24,69,8893
0,0,1,0,1,0,1,8894
1,1,1,0,2,0,2,8894
2,2,0,0,2,0,2,8894
0,0,1,0,1,0,1,8895
1,1,0,0,1,0,1,8895
0,0,1,0,1,0,1,8896
1,1,1,0,2,0,2,8896
2,2,3,0,5,0,5,8896
3,3,3,0,8,0,8,8896
4,4,4,1,12,1,13,8896
5,5,3,2,15,3,18,8896
6,6,4,2,19,5,24,8896
7,7,5,3,24,8,32,8896
8,8,5,0,29,8,37,8896
9,9,4,1,33,9,42,8896
10,10,5,3,38,12,50,8896
11,11,2,1,40,13,53,8896
12,12,1,1,41,14,55,8896
13,13,2,0,43,14,57,8896
14,14,0,1,43,15,58,8896
15,15,0,0,43,15,58,8896
0,0,1,0,1,0,1,8897
1,1,0,0,1,0,1,8897
0,0,1,0,1,0,1,8898
1,1,1,0,2,0,2,8898
2,2,0,0,2,0,2,8898
0,0,1,0,1,0,1,8899
1,1,1,0,2,0,2,8899
2,2,1,0,3,0,3,8899
3,3,0,0,3,0,3,8899
0,0,1,0,1,0,1,8900
1,1,0,1,1,1,2,8900
2,2,0,2,1,3,4,8900
3,3,1,1,2,4,6,8900
4,4,1,0,3,4,7,8900
5,5,1,0,4,4,8,8900
6,6,2,0,6,4,10,8900
7,7,0,0,6,4,10,8900
0,0,1,0,1,0,1,8901
1,1,0,0,1,0,1,8901
0,0,1,0,1,0,1,8902
1,1,1,0,2,0,2,8902
2,2,0,1,2,1,3,8902
3,3,0,0,2,1,3,8902
0,0,1,0,1,0,1,8903
1,1,0,1,1,1,2,8903
2,2,0,1,1,2,3,8903
3,3,0,1,1,3,4,8903
4,4,0,1,1,4,5,8903
5,5,0,0,1,4,5,8903
0,0,1,0,1,0,1,8904
1,1,0,0,1,0,1,8904
0,0,1,0,1,0,1,8905
1,1,1,0,2,0,2,8905
2,2,0,0,2,0,2,8905
0,0,1,0,1,0,1,8906
1,1,0,0,1,0,1,8906
0,0,1,0,1,0,1,8907
1,1,3,0,4,0,4,8907
2,2,3,0,7,0,7,8907
3,3,4,1,11,1,12,8907
4,4,1,1,12,2,14,8907
5,5,1,2,13,4,17,8907
6,6,0,1,13,5,18,8907
7,7,1,1,14,6,20,8907
8,8,0,3,14,9,23,8907
9,9,0,3,14,12,26,8907
10,10,0,2,14,14,28,8907
11,11,0,0,14,14,28,8907
0,0,1,0,1,0,1,8908
1,1,1,0,2,0,2,8908
2,2,1,0,3,0,3,8908
3,3,1,1,4,1,5,8908
4,4,1,0,5,1,6,8908
5,5,1,1,6,2,8,8908
6,6,5,1,11,3,14,8908
7,7,1,1,12,4,16,8908
8,8,3,0,15,4,19,8908
9,9,3,0,18,4,22,8908
10,10,0,0,18,4,22,8908
0,0,1,0,1,0,1,8909
1,1,0,0,1,0,1,8909
0,0,1,0,1,0,1,8910
1,1,0,0,1,0,1,8910
0,0,1,0,1,0,1,8911
1,1,2,1,3,1,4,8911
2,2,0,1,3,2,5,8911
3,3,0,0,3,2,5,8911
0,0,1,0,1,0,1,8912
1,1,1,0,2,0,2,8912
2,2,0,0,2,0,2,8912
0,0,1,0,1,0,1,8913
1,1,0,0,1,0,1,8913
0,0,1,0,1,0,1,8914
1,1,0,0,1,0,1,8914
0,0,1,0,1,0,1,8915
1,1,2,0,3,0,3,8915
2,2,1,0,4,0,4,8915
3,3,0,0,4,0,4,8915
0,0,1,0,1,0,1,8916
1,1,1,0,2,0,2,8916
2,2,1,0,3,0,3,8916
3,3,0,0,3,0,3,8916
0,0,1,0,1,0,1,8917
1,1,1,0,2,0,2,8917
2,2,0,0,2,0,2,8917
0,0,1,0,1,0,1,8918
1,1,0,0,1,0,1,8918
0,0,1,0,1,0,1,8919
1,1,0,0,1,0,1,8919
0,0,1,0,1,0,1,8920
1,1,0,0,1,0,1,8920
0,0,1,0,1,0,1,8921
1,1,1,0,2,0,2,8921
2,2,0,0,2,0,2,8921
0,0,1,0,1,0,1,8922
1,1,0,0,1,0,1,8922
0,0,1,0,1,0,1,8923
1,1,2,0,3,0,3,8923
2,2,0,0,3,0,3,8923
0,0,1,0,1,0,1,8924
1,1,1,0,2,0,2,8924
2,2,0,0,2,0,2,8924
0,0,1,0,1,0,1,8925
1,1,2,0,3,0,3,8925
2,2,0,0,3,0,3,8925
0,0,1,0,1,0,1,8926
1,1,0,0,1,0,1,8926
0,0,1,0,1,0,1,8927
1,1,1,1,2,1,3,8927
2,2,1,0,3,1,4,8927
3,3,1,0,4,1,5,8927
4,4,1,0,5,1,6,8927
5,5,1,0,6,1,7,8927
6,6,0,0,6,1,7,8927
0,0,1,0,1,0,1,8928
1,1,0,0,1,0,1,8928
0,0,1,0,1,0,1,8929
1,1,0,1,1,1,2,8929
2,2,0,0,1,1,2,8929
0,0,1,0,1,0,1,8930
1,1,0,0,1,0,1,8930
0,0,1,0,1,0,1,8931
1,1,0,0,1,0,1,8931
0,0,1,0,1,0,1,8932
1,1,0,1,1,1,2,8932
2,2,0,3,1,4,5,8932
3,3,1,4,2,8,10,8932
4,4,0,4,2,12,14,8932
5,5,0,1,2,13,15,8932
6,6,0,1,2,14,16,8932
7,7,0,1,2,15,17,8932
8,8,0,1,2,16,18,8932
9,9,1,2,3,18,21,8932
10,10,1,3,4,21,25,8932
11,11,0,4,4,25,29,8932
12,12,1,0,5,25,30,8932
13,13,1,0,6,25,31,8932
14,14,0,0,6,25,31,8932
0,0,1,0,1,0,1,8933
1,1,3,0,4,0,4,8933
2,2,2,0,6,0,6,8933
3,3,0,1,6,1,7,8933
4,4,0,1,6,2,8,8933
5,5,0,2,6,4,10,8933
6,6,0,0,6,4,10,8933
0,0,1,0,1,0,1,8934
1,1,0,0,1,0,1,8934
0,0,1,0,1,0,1,8935
1,1,2,0,3,0,3,8935
2,2,3,1,6,1,7,8935
3,3,2,0,8,1,9,8935
4,4,1,1,9,2,11,8935
5,5,1,2,10,4,14,8935
6,6,0,4,10,8,18,8935
7,7,1,3,11,11,22,8935
8,8,2,3,13,14,27,8935
9,9,1,3,14,17,31,8935
10,10,1,0,15,17,32,8935
11,11,1,0,16,17,33,8935
12,12,0,0,16,17,33,8935
0,0,1,0,1,0,1,8936
1,1,2,0,3,0,3,8936
2,2,2,0,5,0,5,8936
3,3,1,0,6,0,6,8936
4,4,0,0,6,0,6,8936
0,0,1,0,1,0,1,8937
1,1,1,0,2,0,2,8937
2,2,1,0,3,0,3,8937
3,3,0,0,3,0,3,8937
0,0,1,0,1,0,1,8938
1,1,1,0,2,0,2,8938
2,2,0,0,2,0,2,8938
0,0,1,0,1,0,1,8939
1,1,1,0,2,0,2,8939
2,2,2,0,4,0,4,8939
3,3,0,0,4,0,4,8939
0,0,1,0,1,0,1,8940
1,1,0,0,1,0,1,8940
0,0,1,0,1,0,1,8941
1,1,1,0,2,0,2,8941
2,2,1,0,3,0,3,8941
3,3,0,0,3,0,3,8941
0,0,1,0,1,0,1,8942
1,1,0,0,1,0,1,8942
0,0,1,0,1,0,1,8943
1,1,0,0,1,0,1,8943
0,0,1,0,1,0,1,8944
1,1,2,0,3,0,3,8944
2,2,1,0,4,0,4,8944
3,3,1,0,5,0,5,8944
4,4,1,2,6,2,8,8944
5,5,2,4,8,6,14,8944
6,6,3,3,11,9,20,8944
7,7,2,1,13,10,23,8944
8,8,1,1,14,11,25,8944
9,9,2,2,16,13,29,8944
10,10,1,3,17,16,33,8944
11,11,1,1,18,17,35,8944
12,12,1,1,19,18,37,8944
13,13,3,0,22,18,40,8944
14,14,0,0,22,18,40,8944
0,0,1,0,1,0,1,8945
1,1,0,0,1,0,1,8945
0,0,1,0,1,0,1,8946
1,1,0,0,1,0,1,8946
0,0,1,0,1,0,1,8947
1,1,0,1,1,1,2,8947
2,2,0,1,1,2,3,8947
3,3,0,0,1,2,3,8947
0,0,1,0,1,0,1,8948
1,1,1,0,2,0,2,8948
2,2,0,0,2,0,2,8948
0,0,1,0,1,0,1,8949
1,1,2,0,3,0,3,8949
2,2,3,0,6,0,6,8949
3,3,3,1,9,1,10,8949
4,4,2,1,11,2,13,8949
5,5,1,0,12,2,14,8949
6,6,1,0,13,2,15,8949
7,7,1,0,14,2,16,8949
8,8,0,1,14,3,17,8949
9,9,1,1,15,4,19,8949
10,10,0,2,15,6,21,8949
11,11,2,3,17,9,26,8949
12,12,1,3,18,12,30,8949
13,13,0,3,18,15,33,8949
14,14,2,3,20,18,38,8949
15,15,4,2,24,20,44,8949
16,16,3,3,27,23,50,8949
17,17,5,0,32,23,55,8949
18,18,3,1,35,24,59,8949
19,19,2,1,37,25,62,8949
20,20,0,1,37,26,63,8949
21,21,0,1,37,27,64,8949
22,22,0,1,37,28,65,8949
23,23,0,1,37,29,66,8949
24,24,0,0,37,29,66,8949
0,0,1,0,1,0,1,8950
1,1,0,0,1,0,1,8950
0,0,1,0,1,0,1,8951
1,1,1,0,2,0,2,8951
2,2,0,0,2,0,2,8951
0,0,1,0,1,0,1,8952
1,1,0,0,1,0,1,8952
0,0,1,0,1,0,1,8953
1,1,0,0,1,0,1,8953
0,0,1,0,1,0,1,8954
1,1,1,0,2,0,2,8954
2,2,1,0,3,0,3,8954
3,3,1,0,4,0,4,8954
4,4,1,0,5,0,5,8954
5,5,1,1,6,1,7,8954
6,6,0,2,6,3,9,8954
7,7,0,1,6,4,10,8954
8,8,1,0,7,4,11,8954
9,9,0,0,7,4,11,8954
0,0,1,0,1,0,1,8955
1,1,1,0,2,0,2,8955
2,2,0,0,2,0,2,8955
0,0,1,0,1,0,1,8956
1,1,0,0,1,0,1,8956
0,0,1,0,1,0,1,8957
1,1,1,0,2,0,2,8957
2,2,0,0,2,0,2,8957
0,0,1,0,1,0,1,8958
1,1,1,0,2,0,2,8958
2,2,1,0,3,0,3,8958
3,3,1,1,4,1,5,8958
4,4,2,0,6,1,7,8958
5,5,4,0,10,1,11,8958
6,6,4,1,14,2,16,8958
7,7,2,1,16,3,19,8958
8,8,1,0,17,3,20,8958
9,9,3,0,20,3,23,8958
10,10,5,0,25,3,28,8958
11,11,4,0,29,3,32,8958
12,12,5,0,34,3,37,8958
13,13,1,0,35,3,38,8958
14,14,1,0,36,3,39,8958
15,15,1,0,37,3,40,8958
16,16,1,0,38,3,41,8958
17,17,2,0,40,3,43,8958
18,18,2,1,42,4,46,8958
19,19,1,0,43,4,47,8958
20,20,1,0,44,4,48,8958
21,21,1,1,45,5,50,8958
22,22,1,3,46,8,54,8958
23,23,0,4,46,12,58,8958
24,24,0,4,46,16,62,8958
25,25,1,3,47,19,66,8958
26,26,0,2,47,21,68,8958
27,27,1,2,48,23,71,8958
28,28,1,2,49,25,74,8958
29,29,3,1,52,26,78,8958
30,30,1,1,53,27,80,8958
31,31,1,2,54,29,83,8958
32,32,1,5,55,34,89,8958
33,33,1,3,56,37,93,8958
34,34,0,4,56,41,97,8958
35,35,0,4,56,45,101,8958
36,36,1,2,57,47,104,8958
37,37,0,0,57,47,104,8958
0,0,1,0,1,0,1,8959
1,1,1,0,2,0,2,8959
2,2,0,0,2,0,2,8959
0,0,1,0,1,0,1,8960
1,1,0,0,1,0,1,8960
0,0,1,0,1,0,1,8961
1,1,2,0,3,0,3,8961
2,2,1,0,4,0,4,8961
3,3,0,0,4,0,4,8961
0,0,1,0,1,0,1,8962
1,1,0,0,1,0,1,8962
0,0,1,0,1,0,1,8963
1,1,2,0,3,0,3,8963
2,2,4,0,7,0,7,8963
3,3,5,1,12,1,13,8963
4,4,3,2,15,3,18,8963
5,5,1,3,16,6,22,8963
6,6,0,1,16,7,23,8963
7,7,0,2,16,9,25,8963
8,8,0,3,16,12,28,8963
9,9,0,4,16,16,32,8963
10,10,0,4,16,20,36,8963
11,11,0,3,16,23,39,8963
12,12,1,1,17,24,41,8963
13,13,0,2,17,26,43,8963
14,14,0,2,17,28,45,8963
15,15,0,2,17,30,47,8963
16,16,1,2,18,32,50,8963
17,17,0,1,18,33,51,8963
18,18,0,1,18,34,52,8963
19,19,0,1,18,35,53,8963
20,20,0,1,18,36,54,8963
21,21,0,0,18,36,54,8963
0,0,1,0,1,0,1,8964
1,1,1,0,2,0,2,8964
2,2,0,0,2,0,2,8964
0,0,1,0,1,0,1,8965
1,1,1,0,2,0,2,8965
2,2,0,0,2,0,2,8965
0,0,1,0,1,0,1,8966
1,1,3,0,4,0,4,8966
2,2,4,0,8,0,8,8966
3,3,2,1,10,1,11,8966
4,4,1,0,11,1,12,8966
5,5,0,0,11,1,12,8966
0,0,1,0,1,0,1,8967
1,1,6,1,7,1,8,8967
2,2,2,3,9,4,13,8967
3,3,1,3,10,7,17,8967
4,4,0,0,10,7,17,8967
0,0,1,0,1,0,1,8968
1,1,1,0,2,0,2,8968
2,2,1,0,3,0,3,8968
3,3,2,1,5,1,6,8968
4,4,2,1,7,2,9,8968
5,5,1,2,8,4,12,8968
6,6,2,3,10,7,17,8968
7,7,2,1,12,8,20,8968
8,8,0,1,12,9,21,8968
9,9,0,0,12,9,21,8968
0,0,1,0,1,0,1,8969
1,1,1,1,2,1,3,8969
2,2,1,1,3,2,5,8969
3,3,1,2,4,4,8,8969
4,4,0,1,4,5,9,8969
5,5,0,0,4,5,9,8969
0,0,1,0,1,0,1,8970
1,1,0,0,1,0,1,8970
0,0,1,0,1,0,1,8971
1,1,1,1,2,1,3,8971
2,2,0,3,2,4,6,8971
3,3,0,2,2,6,8,8971
4,4,0,0,2,6,8,8971
0,0,1,0,1,0,1,8972
1,1,0,0,1,0,1,8972
0,0,1,0,1,0,1,8973
1,1,0,0,1,0,1,8973
0,0,1,0,1,0,1,8974
1,1,0,0,1,0,1,8974
0,0,1,0,1,0,1,8975
1,1,1,0,2,0,2,8975
2,2,1,0,3,0,3,8975
3,3,1,0,4,0,4,8975
4,4,0,0,4,0,4,8975
0,0,1,0,1,0,1,8976
1,1,0,0,1,0,1,8976
0,0,1,0,1,0,1,8977
1,1,0,0,1,0,1,8977
0,0,1,0,1,0,1,8978
1,1,0,0,1,0,1,8978
0,0,1,0,1,0,1,8979
1,1,0,0,1,0,1,8979
0,0,1,0,1,0,1,8980
1,1,0,0,1,0,1,8980
0,0,1,0,1,0,1,8981
1,1,0,0,1,0,1,8981
0,0,1,0,1,0,1,8982
1,1,2,0,3,0,3,8982
2,2,1,0,4,0,4,8982
3,3,2,0,6,0,6,8982
4,4,1,0,7,0,7,8982
5,5,1,0,8,0,8,8982
6,6,0,0,8,0,8,8982
0,0,1,0,1,0,1,8983
1,1,1,1,2,1,3,8983
2,2,0,0,2,1,3,8983
0,0,1,0,1,0,1,8984
1,1,0,0,1,0,1,8984
0,0,1,0,1,0,1,8985
1,1,0,0,1,0,1,8985
0,0,1,0,1,0,1,8986
1,1,0,0,1,0,1,8986
0,0,1,0,1,0,1,8987
1,1,0,0,1,0,1,8987
0,0,1,0,1,0,1,8988
1,1,2,0,3,0,3,8988
2,2,2,2,5,2,7,8988
3,3,4,2,9,4,13,8988
4,4,3,1,12,5,17,8988
5,5,2,2,14,7,21,8988
6,6,1,1,15,8,23,8988
7,7,2,0,17,8,25,8988
8,8,1,0,18,8,26,8988
9,9,0,0,18,8,26,8988
0,0,1,0,1,0,1,8989
1,1,0,0,1,0,1,8989
0,0,1,0,1,0,1,8990
1,1,1,0,2,0,2,8990
2,2,0,0,2,0,2,8990
0,0,1,0,1,0,1,8991
1,1,0,0,1,0,1,8991
0,0,1,0,1,0,1,8992
1,1,1,0,2,0,2,8992
2,2,0,0,2,0,2,8992
0,0,1,0,1,0,1,8993
1,1,0,2,1,2,3,8993
2,2,0,1,1,3,4,8993
3,3,0,0,1,3,4,8993
0,0,1,0,1,0,1,8994
1,1,0,0,1,0,1,8994
0,0,1,0,1,0,1,8995
1,1,0,0,1,0,1,8995
0,0,1,0,1,0,1,8996
1,1,1,0,2,0,2,8996
2,2,1,1,3,1,4,8996
3,3,0,0,3,1,4,8996
0,0,1,0,1,0,1,8997
1,1,0,1,1,1,2,8997
2,2,0,0,1,1,2,8997
0,0,1,0,1,0,1,8998
1,1,4,0,5,0,5,8998
2,2,7,0,12,0,12,8998
3,3,4,0,16,0,16,8998
4,4,2,0,18,0,18,8998
5,5,0,1,18,1,19,8998
6,6,0,0,18,1,19,8998
0,0,1,0,1,0,1,8999
1,1,0,0,1,0,1,8999
0,0,1,0,1,0,1,9000
1,1,1,0,2,0,2,9000
2,2,1,0,3,0,3,9000
3,3,0,0,3,0,3,9000
0,0,1,0,1,0,1,9001
1,1,1,1,2,1,3,9001
2,2,2,1,4,2,6,9001
3,3,2,2,6,4,10,9001
4,4,2,0,8,4,12,9001
5,5,1,0,9,4,13,9001
6,6,1,0,10,4,14,9001
7,7,1,0,11,4,15,9001
8,8,1,0,12,4,16,9001
9,9,0,0,12,4,16,9001
0,0,1,0,1,0,1,9002
1,1,0,0,1,0,1,9002
0,0,1,0,1,0,1,9003
1,1,1,0,2,0,2,9003
2,2,0,0,2,0,2,9003
0,0,1,0,1,0,1,9004
1,1,0,0,1,0,1,9004
0,0,1,0,1,0,1,9005
1,1,0,0,1,0,1,9005
0,0,1,0,1,0,1,9006
1,1,1,0,2,0,2,9006
2,2,2,0,4,0,4,9006
3,3,2,1,6,1,7,9006
4,4,0,1,6,2,8,9006
5,5,0,1,6,3,9,9006
6,6,0,0,6,3,9,9006
0,0,1,0,1,0,1,9007
1,1,0,0,1,0,1,9007
0,0,1,0,1,0,1,9008
1,1,3,0,4,0,4,9008
2,2,2,0,6,0,6,9008
3,3,2,1,8,1,9,9008
4,4,0,1,8,2,10,9008
5,5,0,1,8,3,11,9008
6,6,0,0,8,3,11,9008
0,0,1,0,1,0,1,9009
1,1,0,0,1,0,1,9009
0,0,1,0,1,0,1,9010
1,1,0,0,1,0,1,9010
0,0,1,0,1,0,1,9011
1,1,0,0,1,0,1,9011
0,0,1,0,1,0,1,9012
1,1,0,0,1,0,1,9012
0,0,1,0,1,0,1,9013
1,1,1,1,2,1,3,9013
2,2,0,0,2,1,3,9013
0,0,1,0,1,0,1,9014
1,1,2,0,3,0,3,9014
2,2,2,0,5,0,5,9014
3,3,1,0,6,0,6,9014
4,4,0,0,6,0,6,9014
0,0,1,0,1,0,1,9015
1,1,4,0,5,0,5,9015
2,2,3,1,8,1,9,9015
3,3,2,0,10,1,11,9015
4,4,3,0,13,1,14,9015
5,5,4,0,17,1,18,9015
6,6,1,0,18,1,19,9015
7,7,0,0,18,1,19,9015
0,0,1,0,1,0,1,9016
1,1,1,0,2,0,2,9016
2,2,0,0,2,0,2,9016
0,0,1,0,1,0,1,9017
1,1,0,0,1,0,1,9017
0,0,1,0,1,0,1,9018
1,1,0,0,1,0,1,9018
0,0,1,0,1,0,1,9019
1,1,1,1,2,1,3,9019
2,2,1,0,3,1,4,9019
3,3,2,0,5,1,6,9019
4,4,2,0,7,1,8,9019
5,5,5,1,12,2,14,9019
6,6,6,1,18,3,21,9019
7,7,7,2,25,5,30,9019
8,8,5,0,30,5,35,9019
9,9,2,1,32,6,38,9019
10,10,2,2,34,8,42,9019
11,11,4,2,38,10,48,9019
12,12,6,0,44,10,54,9019
13,13,8,0,52,10,62,9019
14,14,3,1,55,11,66,9019
15,15,5,2,60,13,73,9019
16,16,4,1,64,14,78,9019
17,17,1,3,65,17,82,9019
18,18,0,2,65,19,84,9019
19,19,0,1,65,20,85,9019
20,20,0,0,65,20,85,9019
0,0,1,0,1,0,1,9020
1,1,0,1,1,1,2,9020
2,2,0,0,1,1,2,9020
0,0,1,0,1,0,1,9021
1,1,0,1,1,1,2,9021
2,2,0,1,1,2,3,9021
3,3,0,2,1,4,5,9021
4,4,0,0,1,4,5,9021
0,0,1,0,1,0,1,9022
1,1,1,0,2,0,2,9022
2,2,0,1,2,1,3,9022
3,3,1,0,3,1,4,9022
4,4,1,0,4,1,5,9022
5,5,0,0,4,1,5,9022
0,0,1,0,1,0,1,9023
1,1,2,0,3,0,3,9023
2,2,1,1,4,1,5,9023
3,3,0,3,4,4,8,9023
4,4,0,3,4,7,11,9023
5,5,1,3,5,10,15,9023
6,6,1,5,6,15,21,9023
7,7,2,1,8,16,24,9023
8,8,0,1,8,17,25,9023
9,9,0,1,8,18,26,9023
10,10,0,1,8,19,27,9023
11,11,0,0,8,19,27,9023
0,0,1,0,1,0,1,9024
1,1,1,1,2,1,3,9024
2,2,0,0,2,1,3,9024
0,0,1,0,1,0,1,9025
1,1,1,0,2,0,2,9025
2,2,0,0,2,0,2,9025
0,0,1,0,1,0,1,9026
1,1,4,0,5,0,5,9026
2,2,3,1,8,1,9,9026
